Chromosome,Position,target
chr2,27055096.0,AGBL5
chr6,32183687.0,AGER
chr6,32182334.0,AGER
chr2,227472547.0,AGFG1
chr2,227524776.0,AGFG1
chr7,100539522.0,AGFG2
chr7,100539526.0,AGFG2
chr5,77034518.0,AGGF1
chr5,77030865.0,AGGF1
chr7,141633935.0,AGK
chr7,141649303.0,AGK
chr1,99877706.0,AGL
chr1,99910836.0,AGL
chr1,15584749.0,AGMAT
chr1,15574763.0,AGMAT
chr7,15544776.0,AGMO
chr7,15544829.0,AGMO
chr1,35894150.0,AGO1
chr1,35907123.0,AGO1
chr8,140562552.0,AGO2
chr8,140558558.0,AGO2
chr1,36013931.0,AGO3
chr1,36013736.0,AGO3
chr1,35825723.0,AGO4
chr1,35832453.0,AGO4
chr6,32171326.0,AGPAT1
chr6,32169979.0,AGPAT1
chr9,136676668.0,AGPAT2
chr9,136687224.0,AGPAT2
chr21,43970790.0,AGPAT3
chr21,43970701.0,AGPAT3
chr6,161166315.0,AGPAT4
chr6,161139508.0,AGPAT4
chr8,6732631.0,AGPAT5
chr8,6747816.0,AGPAT5
chr2,177468486.0,AGPS
chr2,177523791.0,AGPS
chr7,16801163.0,AGR2
chr7,16799747.0,AGR2
chr7,16861428.0,AGR3
chr7,16862641.0,AGR3
chr1,1040788.0,AGRN
chr1,1044409.0,AGRN
chr16,67482706.0,AGRP
chr16,67482782.0,AGRP
chr1,230710147.0,AGT
chr1,230710801.0,AGT
chr9,85579043.0,AGTPBP1
chr9,85585530.0,AGTPBP1
chr3,148741305.0,AGTR1
chr3,148741365.0,AGTR1
chrX,116172533.0,AGTR2
chrX,116172548.0,AGTR2
chr1,11736227.0,AGTRAP
chr1,11748557.0,AGTRAP
chr2,240869341.0,AGXT
chr2,240869283.0,AGXT
chr5,35014021.0,AGXT2
chr5,35036955.0,AGXT2
chr1,246877038.0,AHCTF1
chr1,246888399.0,AHCTF1
chr20,34290368.0,AHCY
chr20,34292418.0,AHCY
chr1,110012948.0,AHCYL1
chr1,110009135.0,AHCYL1
chr7,129422858.0,AHCYL2
chr7,129225092.0,AHCYL2
chr1,27551252.0,AHDC1
chr1,27548816.0,AHDC1
chr6,135431295.0,AHI1
chr6,135465826.0,AHI1
chr11,62535087.0,AHNAK
chr11,62530277.0,AHNAK
chr14,104957443.0,AHNAK2
chr14,104954244.0,AHNAK2
chr7,17322579.0,AHR
chr7,17299300.0,AHR
chr5,423911.0,AHRR
chr5,423848.0,AHRR
chr14,77465626.0,AHSA1
chr14,77464617.0,AHSA1
chr3,186615702.0,AHSG
chr3,186618565.0,AHSG
chr16,31528187.0,AHSP
chr16,31528491.0,AHSP
chr12,8605447.0,AICDA
chr12,8607007.0,AICDA
chr1,222694217.0,AIDA
chr1,222676215.0,AIDA
chr6,31616469.0,AIF1
chr6,31616422.0,AIF1
chr9,131117834.0,AIF1L
chr9,131117824.0,AIF1L
chrX,130147523.0,AIFM1
chrX,130165592.0,AIFM1
chr10,70120588.0,AIFM2
chr10,70123909.0,AIFM2
chr22,20975761.0,AIFM3
chr22,20976897.0,AIFM3
chr6,143061024.0,AIG1
chr6,143061023.0,AIG1
chr1,159066089.0,AIM2
chr1,159066195.0,AIM2
chr4,106328106.0,AIMP1
chr4,106331813.0,AIMP1
chr7,6017885.0,AIMP2
chr7,6017933.0,AIMP2
chr11,67490454.0,AIP
chr11,67487143.0,AIP
chr17,6426947.0,AIPL1
chr17,6426968.0,AIPL1
chr21,44286055.0,AIRE
chr21,44286052.0,AIRE
chr1,4772485.0,AJAP1
chr1,4772310.0,AJAP1
chr9,136845573.0,AJM1
chr9,136846950.0,AJM1
chr14,22981897.0,AJUBA
chr14,22982047.0,AJUBA
chr9,127868452.0,AK1
chr9,127872789.0,AK1
chr1,33021459.0,AK2
chr1,33014524.0,AK2
chr9,4741011.0,AK3
chr9,4719265.0,AK3
chr1,65190807.0,AK4
chr1,65190835.0,AK4
chr1,77340397.0,AK5
chr1,77411005.0,AK5
chr5,69355729.0,AK6
chr5,69352181.0,AK6
chr14,96478581.0,AK7
chr14,96392248.0,AK7
chr9,132826866.0,AK8
chr9,132826939.0,AK8
chr6,109674235.0,AK9
chr6,109656870.0,AK9
chr18,5145667.0,AKAIN1
chr18,5145739.0,AKAIN1
chr17,57114474.0,AKAP1
chr17,57106884.0,AKAP1
chr17,19936284.0,AKAP10
chr17,19936298.0,AKAP10
chr13,42292490.0,AKAP11
chr13,42300779.0,AKAP11
chr6,151349506.0,AKAP12
chr6,151351182.0,AKAP12
chr15,85581336.0,AKAP13
chr15,85580202.0,AKAP13
chrX,119903539.0,AKAP14
chrX,119914782.0,AKAP14
chrX,1594125.0,AKAP17A
chrY,1594125.0,AKAP17A
chrX,1593669.0,AKAP17A
chrY,1593669.0,AKAP17A
chr12,4628641.0,AKAP3
chr12,4627591.0,AKAP3
chrX,50193597.0,AKAP4
chrX,50193174.0,AKAP4
chr14,64468613.0,AKAP5
chr14,64468719.0,AKAP5
chr14,32696062.0,AKAP6
chr14,32821591.0,AKAP6
chr6,131169154.0,AKAP7
chr6,131250579.0,AKAP7
chr19,15373854.0,AKAP8
chr19,15362134.0,AKAP8
chr19,15397532.0,AKAP8L
chr19,15397605.0,AKAP8L
chr7,92022969.0,AKAP9
chr7,92085675.0,AKAP9
chr11,8914876.0,AKIP1
chr11,8919485.0,AKIP1
chr1,38991414.0,AKIRIN1
chr1,39001022.0,AKIRIN1
chr6,87701506.0,AKIRIN2
chr6,87681630.0,AKIRIN2
chr9,114374144.0,AKNA
chr9,114377022.0,AKNA
chr1,108852104.0,AKNAD1
chr1,108830650.0,AKNAD1
chr1,45561850.0,AKR1A1
chr1,45566938.0,AKR1A1
chr7,134459025.0,AKR1B1
chr7,134448061.0,AKR1B1
chr7,134527929.0,AKR1B10
chr7,134533041.0,AKR1B10
chr7,134568246.0,AKR1B15
chr7,134571641.0,AKR1B15
chr10,4972682.0,AKR1C1
chr10,4972299.0,AKR1C1
chr10,4995768.0,AKR1C2
chr10,4998676.0,AKR1C2
chr10,5102199.0,AKR1C3
chr10,5099360.0,AKR1C3
chr10,5196893.0,AKR1C4
chr10,5213148.0,AKR1C4
chr7,138091801.0,AKR1D1
chr7,138088658.0,AKR1D1
chr10,4830810.0,AKR1E2
chr10,4839819.0,AKR1E2
chr1,19308517.0,AKR7A2
chr1,19306060.0,AKR7A2
chr1,19288568.0,AKR7A3
chr1,19288569.0,AKR7A3
chr1,19273933.0,AKR7L
chr1,19270920.0,AKR7L
chr14,104776692.0,AKT1
chr14,104775781.0,AKT1
chr19,49872996.0,AKT1S1
chr19,49872929.0,AKT1S1
chr19,40238922.0,AKT2
chr19,40255187.0,AKT2
chr1,243552915.0,AKT3
chr1,243545585.0,AKT3
chr16,53495156.0,AKTIP
chr16,53494547.0,AKTIP
chr9,113390609.0,ALAD
chr9,113389518.0,ALAD
chr3,52211302.0,ALAS1
chr3,52199387.0,ALAS1
chrX,55017615.0,ALAS2
chrX,55025842.0,ALAS2
chr4,73418183.0,ALB
chr4,73408744.0,ALB
chr3,105552553.0,ALCAM
chr3,105524457.0,ALCAM
chr19,49461806.0,ALDH16A1
chr19,49459067.0,ALDH16A1
chr10,95625402.0,ALDH18A1
chr10,95643085.0,ALDH18A1
chr9,72924031.0,ALDH1A1
chr9,72911970.0,ALDH1A1
chr15,57963996.0,ALDH1A2
chr15,57964052.0,ALDH1A2
chr15,100887569.0,ALDH1A3
chr15,100887649.0,ALDH1A3
chr9,38396456.0,ALDH1B1
chr9,38397249.0,ALDH1B1
chr3,126158603.0,ALDH1L1
chr3,126131449.0,ALDH1L1
chr12,105070765.0,ALDH1L2
chr12,105058204.0,ALDH1L2
chr12,111798225.0,ALDH2
chr12,111792764.0,ALDH2
chr17,19742143.0,ALDH3A1
chr17,19742200.0,ALDH3A1
chr17,19661257.0,ALDH3A2
chr17,19657796.0,ALDH3A2
chr11,68021632.0,ALDH3B1
chr11,68022707.0,ALDH3B1
chr11,67665655.0,ALDH3B2
chr11,67666375.0,ALDH3B2
chr1,18877561.0,ALDH4A1
chr1,18877533.0,ALDH4A1
chr6,24495267.0,ALDH5A1
chr6,24503350.0,ALDH5A1
chr14,74068907.0,ALDH6A1
chr14,74071340.0,ALDH6A1
chr5,126559244.0,ALDH7A1
chr5,126577185.0,ALDH7A1
chr6,134949967.0,ALDH8A1
chr6,134943947.0,ALDH8A1
chr1,165682213.0,ALDH9A1
chr1,165682119.0,ALDH9A1
chr16,30066946.0,ALDOA
chr16,30066909.0,ALDOA
chr9,101425485.0,ALDOB
chr9,101428523.0,ALDOB
chr17,28574150.0,ALDOC
chr17,28573780.0,ALDOC
chr16,5077494.0,ALG1
chr16,5077484.0,ALG1
chr12,34024010.0,ALG10
chr12,34022686.0,ALG10
chr12,38318309.0,ALG10B
chr12,38316980.0,ALG10B
chr13,52018948.0,ALG11
chr13,52019089.0,ALG11
chr22,49913431.0,ALG12
chr22,49913429.0,ALG12
chrX,111685067.0,ALG13
chrX,111708174.0,ALG13
chr1,95072884.0,ALG14
chr1,95064878.0,ALG14
chr3,125933664.0,ALG1L
chr3,125929444.0,ALG1L
chr3,130092206.0,ALG1L2
chr3,130092152.0,ALG1L2
chr9,99218808.0,ALG2
chr9,99218676.0,ALG2
chr3,184243901.0,ALG3
chr3,184245790.0,ALG3
chr13,36965587.0,ALG5
chr13,36989532.0,ALG5
chr1,63396540.0,ALG6
chr1,63404488.0,ALG6
chr11,78112711.0,ALG8
chr11,78109480.0,ALG8
chr11,111840687.0,ALG9
chr11,111844657.0,ALG9
chr2,29531988.0,ALK
chr2,29694980.0,ALK
chr8,52565065.0,ALKAL1
chr8,52539862.0,ALKAL1
chr2,287686.0,ALKAL2
chr2,287689.0,ALKAL2
chr14,77674177.0,ALKBH1
chr14,77694870.0,ALKBH1
chr12,109092568.0,ALKBH2
chr12,109088426.0,ALKBH2
chr11,43901641.0,ALKBH3
chr11,43892063.0,ALKBH3
chr7,102457523.0,ALKBH4
chr7,102459623.0,ALKBH4
chr17,18184827.0,ALKBH5
chr17,18184897.0,ALKBH5
chr19,36010607.0,ALKBH6
chr19,36010992.0,ALKBH6
chr19,6374325.0,ALKBH7
chr19,6374522.0,ALKBH7
chr11,107532343.0,ALKBH8
chr11,107510952.0,ALKBH8
chr2,3679905.0,ALLC
chr2,3681702.0,ALLC
chr2,73450244.0,ALMS1
chr2,73453463.0,ALMS1
chr17,7000388.0,ALOX12
chr17,7006568.0,ALOX12
chr17,8079885.0,ALOX12B
chr17,8086176.0,ALOX12B
chr17,4633179.0,ALOX15
chr17,4632188.0,ALOX15
chr17,8039520.0,ALOX15B
chr17,8039285.0,ALOX15B
chr10,45443822.0,ALOX5
chr10,45443769.0,ALOX5
chr13,30752095.0,ALOX5AP
chr13,30752086.0,ALOX5AP
chr17,8116807.0,ALOXE3
chr17,8109950.0,ALOXE3
chr2,232407865.0,ALPG
chr2,232407864.0,ALPG
chr2,232458905.0,ALPI
chr2,232458383.0,ALPI
chr4,112432229.0,ALPK1
chr4,112425719.0,ALPK1
chr18,58517097.0,ALPK2
chr18,58536406.0,ALPK2
chr15,84839028.0,ALPK3
chr15,84859833.0,ALPK3
chr1,21576640.0,ALPL
chr1,21561122.0,ALPL
chr2,232379798.0,ALPP
chr2,232378994.0,ALPP
chr2,201761722.0,ALS2
chr2,201761349.0,ALS2
chr3,46681394.0,ALS2CL
chr3,46672036.0,ALS2CL
chr12,85283837.0,ALX1
chr12,85301274.0,ALX1
chr1,110070334.0,ALX3
chr1,110070360.0,ALX3
chr11,44275372.0,ALX4
chr11,44267506.0,ALX4
chr17,81888420.0,ALYREF
chr17,81889209.0,ALYREF
chr5,34007820.0,AMACR
chr5,34007785.0,AMACR
chr4,70606287.0,AMBN
chr4,70606629.0,AMBN
chr9,114074148.0,AMBP
chr9,114072947.0,AMBP
chr11,46542230.0,AMBRA1
chr11,46494137.0,AMBRA1
chr6,110875208.0,AMD1
chr6,110875204.0,AMD1
chr12,95956733.0,AMDHD1
chr12,95956934.0,AMDHD1
chr16,2528690.0,AMDHD2
chr16,2521007.0,AMDHD2
chrX,11298563.0,AMELX
chrX,11298266.0,AMELX
chrY,6868337.0,AMELY
chrY,6868362.0,AMELY
chrX,64192392.0,AMER1
chrX,64191694.0,AMER1
chr13,25171070.0,AMER2
chr13,25171470.0,AMER2
chr2,130763169.0,AMER3
chr2,130763820.0,AMER3
chr16,56408072.0,AMFR
chr16,56414282.0,AMFR
chr19,2251292.0,AMH
chr19,2251700.0,AMH
chr12,53425760.0,AMHR2
chr12,53425566.0,AMHR2
chr1,109508812.0,AMIGO1
chr1,109507758.0,AMIGO1
chr12,47078208.0,AMIGO2
chr12,47077512.0,AMIGO2
chr3,49718605.0,AMIGO3
chr3,49718499.0,AMIGO3
chrX,110202474.0,AMMECR1
chrX,110318098.0,AMMECR1
chr2,127871261.0,AMMECR1L
chr2,127874040.0,AMMECR1L
chr14,102929127.0,AMN
chr14,102928889.0,AMN
chr12,31701985.0,AMN1
chr12,31697396.0,AMN1
chrX,112811271.0,AMOT
chrX,112804977.0,AMOT
chr11,94830183.0,AMOTL1
chr11,94768525.0,AMOTL1
chr3,134366305.0,AMOTL2
chr3,134370757.0,AMOTL2
chr1,114677408.0,AMPD1
chr1,114679703.0,AMPD1
chr1,109629199.0,AMPD2
chr1,109626222.0,AMPD2
chr11,10484987.0,AMPD3
chr11,10493550.0,AMPD3
chr7,38491081.0,AMPH
chr7,38503683.0,AMPH
chr3,49419143.0,AMT
chr3,49420328.0,AMT
chr4,70531166.0,AMTN
chr4,70523906.0,AMTN
chr1,103658472.0,AMY1A
chr1,103752611.0,AMY1A
chr1,103693499.0,AMY1A
chr1,103656979.0,AMY1A
chr1,103751118.0,AMY1A
chr1,103694992.0,AMY1A
chr1,103691570.0,AMY1C
chr1,103621618.0,AMY1C
chr1,103660401.0,AMY1C
chr1,103715743.0,AMY1C
chr1,103754540.0,AMY1C
chr1,103657840.0,AMY1C
chr1,103751979.0,AMY1C
chr1,103694131.0,AMY1C
chr1,103617992.0,AMY2A
chr1,103617589.0,AMY2A
chr1,103573714.0,AMY2B
chr1,103573718.0,AMY2B
chr7,2702878.0,AMZ1
chr7,2708614.0,AMZ1
chr17,68255738.0,AMZ2
chr17,68255772.0,AMZ2
chr2,111862573.0,ANAPC1
chr2,106372260.0,ANAPC1
chr2,111847170.0,ANAPC1
chr4,144995528.0,ANAPC10
chr4,145064616.0,ANAPC10
chr17,81894543.0,ANAPC11
chr17,81894499.0,ANAPC11
chr3,134482818.0,ANAPC13
chr3,134478594.0,ANAPC13
chr11,72110583.0,ANAPC15
chr11,72110539.0,ANAPC15
chr10,72230429.0,ANAPC16
chr10,72233089.0,ANAPC16
chr9,137184971.0,ANAPC2
chr9,137188017.0,ANAPC2
chr4,25418303.0,ANAPC4
chr4,25390164.0,ANAPC4
chr12,121352245.0,ANAPC5
chr12,121335563.0,ANAPC5
chr12,110382867.0,ANAPC7
chr12,110377497.0,ANAPC7
chr14,20693881.0,ANG
chr14,20693717.0,ANG
chr14,76809230.0,ANGEL1
chr14,76806445.0,ANGEL1
chr1,213005333.0,ANGEL2
chr1,213013142.0,ANGEL2
chr8,107264233.0,ANGPT1
chr8,107497349.0,ANGPT1
chr8,6503216.0,ANGPT2
chr8,6521255.0,ANGPT2
chr20,873112.0,ANGPT4
chr20,885130.0,ANGPT4
chr1,178851245.0,ANGPTL1
chr1,178865744.0,ANGPTL1
chr9,127091777.0,ANGPTL2
chr9,127107909.0,ANGPTL2
chr1,62598735.0,ANGPTL3
chr1,62597729.0,ANGPTL3
chr19,8371080.0,ANGPTL4
chr19,8371158.0,ANGPTL4
chr11,101904826.0,ANGPTL5
chr11,101907170.0,ANGPTL5
chr19,10093751.0,ANGPTL6
chr19,10093780.0,ANGPTL6
chr1,11194648.0,ANGPTL7
chr1,11193599.0,ANGPTL7
chr19,11239859.0,ANGPTL8
chr19,11239797.0,ANGPTL8
chr12,133227884.0,ANHX
chr12,133234295.0,ANHX
chr8,41692684.0,ANK1
chr8,41723547.0,ANK1
chr4,113354764.0,ANK2
chr4,113240524.0,ANK2
chr10,60073210.0,ANK3
chr10,60139080.0,ANK3
chr2,189711068.0,ANKAR
chr2,189696185.0,ANKAR
chr15,64926123.0,ANKDD1A
chr15,64947548.0,ANKDD1A
chr5,75625889.0,ANKDD1B
chr5,75653162.0,ANKDD1B
chr20,10049641.0,ANKEF1
chr20,10049599.0,ANKEF1
chr17,56350956.0,ANKFN1
chr17,56482371.0,ANKFN1
chr17,4169259.0,ANKFY1
chr17,4195023.0,ANKFY1
chr5,14712893.0,ANKH
chr5,14741890.0,ANKH
chr5,140402262.0,ANKHD1
chr5,140449285.0,ANKHD1
chr5,140509660.0,ANKHD1-EIF4EBP3
chr5,140509663.0,ANKHD1-EIF4EBP3
chr7,92352603.0,ANKIB1
chr7,92307644.0,ANKIB1
chr11,113388076.0,ANKK1
chr11,113393585.0,ANKK1
chr19,17282663.0,ANKLE1
chr19,17282717.0,ANKLE1
chr12,132747833.0,ANKLE2
chr12,132747907.0,ANKLE2
chr2,240507679.0,ANKMY1
chr2,240523921.0,ANKMY1
chr7,16625074.0,ANKMY2
chr7,16627051.0,ANKMY2
chr5,73555521.0,ANKRA2
chr5,73553418.0,ANKRA2
chr10,90912971.0,ANKRD1
chr10,90915619.0,ANKRD1
chr13,110893226.0,ANKRD10
chr13,110914771.0,ANKRD10
chr16,89286064.0,ANKRD11
chr16,89305252.0,ANKRD11
chr18,9221865.0,ANKRD12
chr18,9221868.0,ANKRD12
chr12,110025790.0,ANKRD13A
chr12,110019200.0,ANKRD13A
chr17,29612451.0,ANKRD13B
chr17,29607857.0,ANKRD13B
chr1,70300873.0,ANKRD13C
chr1,70300874.0,ANKRD13C
chr11,67299556.0,ANKRD13D
chr11,67301528.0,ANKRD13D
chr10,5884024.0,ANKRD16
chr10,5884055.0,ANKRD16
chr4,73118769.0,ANKRD17
chr4,73149023.0,ANKRD17
chr9,38615727.0,ANKRD18A
chr9,38610294.0,ANKRD18A
chr9,33529037.0,ANKRD18B
chr9,33529104.0,ANKRD18B
chr9,38620468.0,ANKRD19P
chr9,97221438.0,ANKRD19P
chr9,33524326.0,ANKRD19P
chr9,92809464.0,ANKRD19P
chr9,92808735.0,ANKRD19P
chr10,97572795.0,ANKRD2
chr10,97580944.0,ANKRD2
chr9,67862971.0,ANKRD20A1
chr9,67862958.0,ANKRD20A1
chr9,66149297.0,ANKRD20A2
chr9,40226950.0,ANKRD20A2
chr9,64373230.0,ANKRD20A2
chr9,67862984.0,ANKRD20A2
chr2,94853610.0,ANKRD20A2
chr9,40223546.0,ANKRD20A2
chr9,64369824.0,ANKRD20A2
chr9,64411708.0,ANKRD20A4
chr9,64369843.0,ANKRD20A4
chr10,88831909.0,ANKRD22
chr10,88851599.0,ANKRD22
chr2,96840426.0,ANKRD23
chr2,96840289.0,ANKRD23
chr19,4216841.0,ANKRD24
chr19,4217360.0,ANKRD24
chr10,27093754.0,ANKRD26
chr10,27037922.0,ANKRD26
chr19,32626774.0,ANKRD27
chr19,32628139.0,ANKRD27
chr3,15714606.0,ANKRD28
chr3,15714626.0,ANKRD28
chr18,23619579.0,ANKRD29
chr18,23634155.0,ANKRD29
chr10,37130361.0,ANKRD30A
chr10,37130214.0,ANKRD30A
chr18,14752845.0,ANKRD30B
chr18,14779980.0,ANKRD30B
chr2,132157421.0,ANKRD30BL
chr2,132161672.0,ANKRD30BL
chr5,75195955.0,ANKRD31
chr5,75195643.0,ANKRD31
chr12,51889491.0,ANKRD33
chr12,51889154.0,ANKRD33
chr5,10618369.0,ANKRD33B
chr5,10564638.0,ANKRD33B
chr1,145961672.0,ANKRD34A
chr1,145961476.0,ANKRD34A
chr5,80559905.0,ANKRD34B
chr5,80559678.0,ANKRD34B
chr15,79293630.0,ANKRD34C
chr15,79293714.0,ANKRD34C
chr1,145874940.0,ANKRD35
chr1,145873893.0,ANKRD35
chr2,97122912.0,ANKRD36
chr2,97217343.0,ANKRD36
chr2,97553234.0,ANKRD36B
chr2,97560682.0,ANKRD36B
chr2,95991589.0,ANKRD36C
chr2,95982338.0,ANKRD36C
chr4,185398955.0,ANKRD37
chr4,185396957.0,ANKRD37
chr2,96853532.0,ANKRD39
chr2,96857922.0,ANKRD39
chr17,50700674.0,ANKRD40
chr17,50700694.0,ANKRD40
chr17,50766899.0,ANKRD40CL
chr17,50766899.0,ANKRD40CL
chr11,83210334.0,ANKRD42
chr11,83206134.0,ANKRD42
chr2,197122769.0,ANKRD44
chr2,197122779.0,ANKRD44
chr1,173646993.0,ANKRD45
chr1,173659338.0,ANKRD45
chr8,100529573.0,ANKRD46
chr8,100527972.0,ANKRD46
chr11,94498409.0,ANKRD49
chr11,94498154.0,ANKRD49
chr4,124671191.0,ANKRD50
chr4,124670948.0,ANKRD50
chr12,56255852.0,ANKRD52
chr12,56255853.0,ANKRD52
chr2,70979799.0,ANKRD53
chr2,70979733.0,ANKRD53
chr22,37833696.0,ANKRD54
chr22,37833174.0,ANKRD54
chr5,56127014.0,ANKRD55
chr5,56183595.0,ANKRD55
chr6,89603090.0,ANKRD6
chr6,89567062.0,ANKRD6
chr20,58228236.0,ANKRD60
chr20,58228306.0,ANKRD60
chr7,6031499.0,ANKRD61
chr7,6032875.0,ANKRD61
chr18,12097658.0,ANKRD62
chr18,12095214.0,ANKRD62
chr15,40282138.0,ANKRD63
chr15,40282440.0,ANKRD63
chr1,1420800.0,ANKRD65
chr1,1420080.0,ANKRD65
chr6,46751985.0,ANKRD66
chr6,46752098.0,ANKRD66
chr7,118224927.0,ANKRD7
chr7,118234545.0,ANKRD7
chr14,102507523.0,ANKRD9
chr14,102507365.0,ANKRD9
chr6,34970044.0,ANKS1A
chr6,35078611.0,ANKS1A
chr12,99812265.0,ANKS1B
chr12,98751369.0,ANKS1B
chr16,4699093.0,ANKS3
chr16,4702140.0,ANKS3
chr16,21250056.0,ANKS4B
chr16,21250320.0,ANKS4B
chr9,98796175.0,ANKS6
chr9,98777417.0,ANKS6
chr3,149767975.0,ANKUB1
chr3,149767996.0,ANKUB1
chr2,219234876.0,ANKZF1
chr2,219234153.0,ANKZF1
chr7,36420295.0,ANLN
chr7,36399254.0,ANLN
chr11,70103116.0,ANO1
chr11,70088043.0,ANO1
chr3,43576884.0,ANO10
chr3,43576889.0,ANO10
chr12,5806085.0,ANO2
chr12,5832568.0,ANO2
chr11,26542020.0,ANO3
chr11,26641902.0,ANO3
chr12,101086692.0,ANO4
chr12,101037153.0,ANO4
chr11,22227355.0,ANO5
chr11,22259573.0,ANO5
chr12,45350680.0,ANO6
chr12,45367747.0,ANO6
chr2,241199381.0,ANO7
chr2,241200214.0,ANO7
chr19,17331160.0,ANO8
chr19,17330961.0,ANO8
chr11,419693.0,ANO9
chr11,429798.0,ANO9
chrX,8585362.0,ANOS1
chrX,8597110.0,ANOS1
chr15,68787829.0,ANP32A
chr15,68787519.0,ANP32A
chr9,97994638.0,ANP32B
chr9,98005067.0,ANP32B
chr4,164197689.0,ANP32C
chr4,164197274.0,ANP32C
chr12,48472904.0,ANP32D
chr12,48472747.0,ANP32D
chr1,150235731.0,ANP32E
chr1,150229109.0,ANP32E
chr15,89803926.0,ANPEP
chr15,89803960.0,ANPEP
chr16,721287.0,ANTKMT
chr16,721313.0,ANTKMT
chr2,69124585.0,ANTXR1
chr2,69073047.0,ANTXR1
chr4,79978157.0,ANTXR2
chr4,80018957.0,ANTXR2
chr10,46313272.0,ANTXRL
chr10,46313298.0,ANTXRL
chr9,73158775.0,ANXA1
chr9,73169041.0,ANXA1
chr4,168139545.0,ANXA10
chr4,168177764.0,ANXA10
chr10,80166942.0,ANXA11
chr10,80170843.0,ANXA11
chr8,123702654.0,ANXA13
chr8,123698515.0,ANXA13
chr15,60351205.0,ANXA2
chr15,60382350.0,ANXA2
chr5,43040008.0,ANXA2R
chr5,43039959.0,ANXA2R
chr4,78595866.0,ANXA3
chr4,78573250.0,ANXA3
chr2,69807968.0,ANXA4
chr2,69788110.0,ANXA4
chr4,121672608.0,ANXA5
chr4,121672607.0,ANXA5
chr5,151108525.0,ANXA6
chr5,151137286.0,ANXA6
chr10,73378950.0,ANXA7
chr10,73398193.0,ANXA7
chr10,47468887.0,ANXA8
chr10,47483917.0,ANXA8
chr10,46390891.0,ANXA8L1
chr10,46384804.0,ANXA8L1
chr1,150983397.0,ANXA9
chr1,150986369.0,ANXA9
chr7,36621729.0,AOAH
chr7,36686719.0,AOAH
chr7,150857420.0,AOC1
chr7,150856914.0,AOC1
chr17,42845087.0,AOC2
chr17,42845173.0,AOC2
chr17,42851945.0,AOC3
chr17,42851944.0,AOC3
chr9,94760565.0,AOPEP
chr9,94800862.0,AOPEP
chr2,200599752.0,AOX1
chr2,200604773.0,AOX1
chr4,112268265.0,AP1AR
chr4,112263075.0,AP1AR
chr22,29359938.0,AP1B1
chr22,29350112.0,AP1B1
chr16,71753879.0,AP1G1
chr16,71756122.0,AP1G1
chr14,23563630.0,AP1G2
chr14,23563748.0,AP1G2
chr19,16228800.0,AP1M1
chr19,16233618.0,AP1M1
chr19,10579728.0,AP1M2
chr19,10578901.0,AP1M2
chr7,101157447.0,AP1S1
chr7,101157459.0,AP1S1
chrX,15845394.0,AP1S2
chrX,15845391.0,AP1S2
chr2,223765342.0,AP1S3
chr2,223765225.0,AP1S3
chr19,49799995.0,AP2A1
chr19,49795745.0,AP2A1
chr11,972218.0,AP2A2
chr11,992530.0,AP2A2
chr17,35626653.0,AP2B1
chr17,35598310.0,AP2B1
chr3,184181916.0,AP2M1
chr3,184181979.0,AP2M1
chr19,46839477.0,AP2S1
chr19,46839543.0,AP2S1
chr5,78162844.0,AP3B1
chr5,78216134.0,AP3B1
chr15,82688802.0,AP3B2
chr15,82681124.0,AP3B2
chr19,2137064.0,AP3D1
chr19,2120915.0,AP3D1
chr10,74126189.0,AP3M1
chr10,74138203.0,AP3M1
chr8,42167234.0,AP3M2
chr8,42162358.0,AP3M2
chr5,115866677.0,AP3S1
chr5,115902907.0,AP3S1
chr15,89893878.0,AP3S2
chr15,89888587.0,AP3S2
chr1,113899959.0,AP4B1
chr1,113897893.0,AP4B1
chr1,113812576.0,AP4B1-AS1
chr1,113812597.0,AP4B1-AS1
chr15,50930906.0,AP4E1
chr15,50929150.0,AP4E1
chr7,100102693.0,AP4M1
chr7,100106477.0,AP4M1
chr14,31083578.0,AP4S1
chr14,31069897.0,AP4S1
chr11,65780454.0,AP5B1
chr11,65778537.0,AP5B1
chr14,57280295.0,AP5M1
chr14,57274540.0,AP5M1
chr20,3823878.0,AP5S1
chr20,3824092.0,AP5S1
chr7,4785587.0,AP5Z1
chr7,4784281.0,AP5Z1
chr12,98648700.0,APAF1
chr12,98649510.0,APAF1
chr9,69449711.0,APBA1
chr9,69516926.0,APBA1
chr15,29105409.0,APBA2
chr15,29054227.0,APBA2
chr19,3751306.0,APBA3
chr19,3754085.0,APBA3
chr11,6402696.0,APBB1
chr11,6410969.0,APBB1
chr10,26560167.0,APBB1IP
chr10,26500878.0,APBB1IP
chr4,40823689.0,APBB2
chr4,40890420.0,APBB2
chr5,140562134.0,APBB3
chr5,140562433.0,APBB3
chr5,112839465.0,APC
chr5,112840522.0,APC
chr19,1467085.0,APC2
chr19,1467393.0,APC2
chr18,10471876.0,APCDD1
chr18,10468583.0,APCDD1
chr20,58467413.0,APCDD1L
chr20,58467172.0,APCDD1L
chr20,58514958.0,APCDD1L-DT
chr20,58514926.0,APCDD1L-DT
chr1,159588662.0,APCS
chr1,159588115.0,APCS
chr3,49674596.0,APEH
chr3,49674586.0,APEH
chr4,164877396.0,APELA
chr4,164877400.0,APELA
chr14,20457255.0,APEX1
