Chromosome,Position,target
chr1,10396423.0,ENSG00000284642
chr1,10399557.0,PGD
chr1,10401811.0,PGD
chr1,10408164.0,PGD
chr1,10416332.0,PGD
chr1,10419973.0,PGD
chr1,10426647.0,Intergenic region between PGD and CENPS
chr1,10430278.0,ENSG00000271989
chr1,10431980.0,CENPS-CORT
chr1,10432146.0,CENPS
chr1,10438388.0,CENPS
chr1,10442107.0,CENPS
chr1,10442107.0,CENPS-CORT
chr1,10450138.0,CORT
chr1,10451158.0,CORT
chr1,10451236.0,CENPS-CORT
chr1,10456717.0,DFFA
chr1,10458946.0,ENSG00000203469
chr1,10459818.0,DFFA
chr1,10465405.0,DFFA
chr1,10469908.0,DFFA
chr1,10501749.0,PEX14
chr1,10504248.0,PEX14
chr1,10577284.0,PEX14
chr1,10614336.0,ENSG00000287727
chr1,10616975.0,RN7SL614P
chr1,10621389.0,PEX14
chr1,10627599.0,PEX14
chr1,10639478.0,CASZ1
chr1,10645559.0,CASZ1
chr1,10646786.0,ENSG00000272078
chr1,10657107.0,CASZ1
chr1,10728556.0,CASZ1
chr1,10807743.0,Intergenic region between CASZ1 and C1orf127
chr1,10895879.0,HSPE1P24
chr1,10950746.0,C1orf127
chr1,10956881.0,C1orf127
chr1,10967477.0,C1orf127
chr1,10979153.0,C1orf127
chr1,10991387.0,CFL1P6
chr1,10997532.0,Intergenic region between C1orf127 and TARDBP
chr1,11015588.0,TARDBP
chr1,11019660.0,TARDBP
chr1,11021382.0,TARDBP
chr1,11022143.0,MASP2
chr1,11026464.0,TARDBP
chr1,11028614.0,MASP2
chr1,11038871.0,MASP2
chr1,11044785.0,MASP2
chr1,11047071.0,MASP2
chr1,11051376.0,Intergenic region between MASP2 and SRM
chr1,11055216.0,SRM
chr1,11057751.0,SRM
chr1,11059422.0,SRM
chr1,11070021.0,ENSG00000226849
chr1,11070783.0,ENSG00000226849
chr1,11073917.0,EXOSC10
chr1,11081979.0,EXOSC10
chr1,11085093.0,EXOSC10
chr1,11092771.0,EXOSC10
chr1,11098747.0,EXOSC10
chr1,11099634.0,EXOSC10
chr1,11100767.0,EXOSC10-AS1
chr1,11144554.0,MTOR
chr1,11146717.0,MTOR-AS1
chr1,11148121.0,MTOR
chr1,11152400.0,RNU6-537P
chr1,11189531.0,ANGPTL7
chr1,11191779.0,ANGPTL7
chr1,11191779.0,MTOR
chr1,11194123.0,ANGPTL7
chr1,11194123.0,MTOR
chr1,11195314.0,ANGPTL7
chr1,11212987.0,MTOR
chr1,11226306.0,RNU6-291P
chr1,11233037.0,RPL39P6
chr1,11234953.0,MTOR
chr1,11243213.0,MTOR
chr1,11253578.0,MTOR
chr1,11260933.0,MTOR
chr1,11266513.0,Intergenic region between MTOR and UBIAD1
chr1,11273456.0,UBIAD1
chr1,11278983.0,UBE2V2P3
chr1,11285025.0,UBIAD1
chr1,11315413.0,ENSG00000284646
chr1,11387497.0,Intergenic region between UBIAD1 and DISP3
chr1,11425538.0,MTCYBP45
chr1,11490073.0,DISP3
chr1,11500897.0,ENSG00000285833
chr1,11501504.0,ENSG00000285833
chr1,11507751.0,DISP3
chr1,11526523.0,DISP3
chr1,11582350.0,Intergenic region between DISP3 and FBXO2
chr1,11611412.0,LINC01647
chr1,11633486.0,ENSG00000284708
chr1,11643110.0,FBXO2
chr1,11653251.0,FBXO2
chr1,11654504.0,FBXO2
chr1,11656332.0,FBXO44
chr1,11659876.0,FBXO44
chr1,11660048.0,MAD2L2
chr1,11662253.0,FBXO44
chr1,11667233.0,FBXO6
chr1,11667233.0,MAD2L2
chr1,11668743.0,FBXO6
chr1,11674059.0,FBXO6
chr1,11675336.0,MAD2L2
chr1,11678991.0,MAD2L2
chr1,11686131.0,MAD2L2
chr1,11693540.0,DRAXIN
chr1,11699168.0,DRAXIN
chr1,11708045.0,DRAXIN
chr1,11717625.0,DRAXIN
chr1,11722810.0,DRAXIN
chr1,11736155.0,AGTRAP
chr1,11742347.0,AGTRAP
chr1,11751679.0,AGTRAP
chr1,11757230.0,Intergenic region between AGTRAP and C1orf167
chr1,11763844.0,C1orf167
chr1,11767497.0,C1orf167
chr1,11778347.0,C1orf167-AS1
chr1,11779352.0,C1orf167
chr1,11780176.0,C1orf167
chr1,11788477.0,MTHFR
chr1,11795757.0,MTHFR
chr1,11801696.0,MTHFR
chr1,11804956.0,MTHFR
chr1,11816340.0,CLCN6
chr1,11817659.0,CLCN6
chr1,11832655.0,CLCN6
chr1,11841628.0,CLCN6
chr1,11843897.0,ENSG00000276470
chr1,11845622.0,ENSG00000278852
chr1,11846448.0,NPPA
chr1,11847495.0,ENSG00000275915
chr1,11847721.0,CLCN6
chr1,11847854.0,NPPA
chr1,11852855.0,Intergenic region between NPPA and NPPB
chr1,11857905.0,NPPB
chr1,11858872.0,NPPB
chr1,11879087.0,SBF1P2
chr1,11891011.0,Intergenic region between NPPB and KIAA2013
chr1,11908211.0,RNU5E-1
chr1,11909867.0,RNU5E-4P
chr1,11911118.0,ENSG00000285646
chr1,11921406.0,KIAA2013
chr1,11924246.0,KIAA2013
chr1,11926202.0,KIAA2013
chr1,11936991.0,PLOD1
chr1,11941105.0,PLOD1
chr1,11948937.0,PLOD1
chr1,11952657.0,PLOD1
chr1,11965188.0,PLOD1
chr1,11975560.0,Intergenic region between PLOD1 and MFN2
chr1,11979829.0,ENSG00000287384
chr1,11988230.0,MFN2
chr1,11997532.0,MFN2
chr1,12001810.0,MFN2
chr1,12009882.0,MFN2
chr1,12013139.0,MFN2
chr1,12017261.0,ENSG00000270914
chr1,12020594.0,MIIP
chr1,12024067.0,Y_RNA
chr1,12026049.0,MIIP
chr1,12029189.0,MIR6729
chr1,12030651.0,MIIP
chr1,12036876.0,RN7SL649P
chr1,12069681.0,TNFRSF8
chr1,12077932.0,RNU6-777P
chr1,12080419.0,RPL23AP89
chr1,12086704.0,TNFRSF8
chr1,12090352.0,ENSG00000285604
chr1,12111036.0,TNFRSF8
chr1,12113871.0,TNFRSF8
chr1,12129971.0,TNFRSF8
chr1,12152282.0,Intergenic region between TNFRSF8 and TNFRSF1B
chr1,12166990.0,MIR7846
chr1,12177909.0,TNFRSF1B
chr1,12190309.0,TNFRSF1B
chr1,12191742.0,MIR4632
chr1,12193521.0,TNFRSF1B
chr1,12201916.0,TNFRSF1B
chr1,12220951.0,RPL10P17
chr1,12221209.0,SNORA70
chr1,12225523.0,Intergenic region between TNFRSF1B and VPS13D
chr1,12243235.0,VPS13D
chr1,12257212.0,VPS13D
chr1,12275785.0,VPS13D
chr1,12301049.0,VPS13D
chr1,12410279.0,VPS13D
chr1,12443684.0,VPS13D
chr1,12507321.0,SNORA59A
chr1,12528203.0,LINC02766
chr1,12570021.0,RNU6ATAC18P
chr1,12573383.0,DHRS3
chr1,12578989.0,MIR6730
chr1,12579691.0,DHRS3
chr1,12599383.0,DHRS3
chr1,12612562.0,DHRS3
chr1,12618687.0,ENSG00000288927
chr1,12619439.0,ENSG00000272482
chr1,12644326.0,AADACL4
chr1,12647973.0,AADACL4
chr1,12658690.0,AADACL4
chr1,12666579.0,AADACL4
chr1,12692869.0,Intergenic region between AADACL4 and AADACL3
chr1,12692964.0,ENSG00000226166
chr1,12717882.0,AADACL3
chr1,12720279.0,AADACL3
chr1,12723161.0,AADACL3
chr1,12727070.0,AADACL3
chr1,12740580.0,Intergenic region between AADACL3 and C1orf158
chr1,12750989.0,CFAP107
chr1,12758309.0,CFAP107
chr1,12762291.0,CFAP107
chr1,12768364.0,Intergenic region between C1orf158 and PRAMEF12
chr1,12774790.0,PRAMEF12
chr1,12776469.0,PRAMEF12
chr1,12777470.0,PRAMEF12
chr1,12785193.0,Intergenic region between PRAMEF12 and PRAMEF1
chr1,12792373.0,PRAMEF1
chr1,12795010.0,PRAMEF1
chr1,12809196.0,Intergenic region between PRAMEF1 and PRAMEF11
chr1,12822922.0,LINC01784
chr1,12824802.0,PRAMEF11
chr1,12826392.0,PRAMEF11
chr1,12829539.0,PRAMEF11
chr1,12834043.0,Intergenic region between PRAMEF11 and PRAMEF33
chr1,12839270.0,PRAMEF30P
chr1,12840887.0,PRAMEF30P
chr1,12843997.0,Intergenic region between PRAMEF33 and HNRNPCL1
chr1,12847477.0,HNRNPCL1
chr1,12848382.0,HNRNPCL1
chr1,12853627.0,Intergenic region between HNRNPCL1 and PRAMEF2
chr1,12858148.0,PRAMEF2
chr1,12860811.0,PRAMEF2
chr1,12861667.0,PRAMEF2
chr1,12870754.0,Intergenic region between PRAMEF2 and PRAMEF4
chr1,12879646.0,PRAMEF4
chr1,12881045.0,PRAMEF4
chr1,12882567.0,PRAMEF4
chr1,12884779.0,PRAMEF4
chr1,12888160.0,Intergenic region between PRAMEF6 and PRAMEF10
chr1,12892929.0,PRAMEF10
chr1,12894072.0,PRAMEF10
chr1,12897023.0,PRAMEF10
chr1,12906794.0,Intergenic region between PRAMEF33 and PRAMEF7
chr1,12917211.0,PRAMEF7
chr1,12919282.0,PRAMEF7
chr1,12922606.0,RNU6-1072P
chr1,12927207.0,PRAMEF29P
chr1,12928273.0,Intergenic region between PRAMEF7 and PRAMEF6
chr1,12938602.0,PRAMEF6
chr1,12939953.0,PRAMEF6
chr1,12945033.0,PRAMEF6
chr1,12973812.0,Intergenic region between PRAMEF6 and PRAMEF18
chr1,13028913.0,Intergenic region between PRAMEF18 and PRAMEF27
chr1,13030734.0,PRAMEF28P
chr1,13050874.0,PRAMEF27
chr1,13055045.0,PRAMEF27
chr1,13057589.0,Intergenic region between PRAMEF27 and HNRNPCL4
chr1,13061215.0,HNRNPCL3
chr1,13062270.0,HNRNPCL3
chr1,13067763.0,Intergenic region between HNRNPCL4 and PRAMEF25
chr1,13071270.0,PRAMEF25
chr1,13076306.0,PRAMEF25
chr1,13089724.0,Intergenic region between PRAMEF26 and PRAMEF33
chr1,13096574.0,PRAMEF34P
chr1,13104561.0,PRAMEF35P
chr1,13105204.0,PRAMEF35P
chr1,13110134.0,Intergenic region between PRAMEF33 and HNRNPCL3
chr1,13115517.0,HNRNPCL2
chr1,13116506.0,HNRNPCL2
chr1,13130216.0,PRAMEF36P
chr1,13130600.0,ENSG00000290772
chr1,13134110.0,Intergenic region between HNRNPCL3 and PRAMEF26
chr1,13147220.0,ENSG00000233336
chr1,13150483.0,PRAMEF26
chr1,13155521.0,PRAMEF26
chr1,13159020.0,Intergenic region between PRAMEF25 and HNRNPCL4
chr1,13164513.0,HNRNPCL4
chr1,13165380.0,HNRNPCL4
chr1,13170720.0,Intergenic region between HNRNPCL4 and PRAMEF26
chr1,13174078.0,PRAMEF9
chr1,13177692.0,PRAMEF9
chr1,13179266.0,PRAMEF9
chr1,13188985.0,Intergenic region between PRAMEF9 and PRAMEF13
chr1,13197542.0,PRAMEF13
chr1,13200153.0,PRAMEF13
chr1,13211150.0,Intergenic region between PRAMEF13 and PRAMEF18
chr1,13223048.0,PRAMEF18
chr1,13224496.0,PRAMEF18
chr1,13226069.0,PRAMEF18
chr1,13242643.0,Intergenic region between PRAMEF22 and PRAMEF6
chr1,13247257.0,PRAMEF31P
chr1,13256749.0,PRAMEF5
chr1,13260015.0,PRAMEF5
chr1,13261834.0,PRAMEF5
chr1,13263244.0,PRAMEF5
chr1,13273512.0,Intergenic region between PRAMEF6 and PRAMEF8
chr1,13274582.0,PRAMEF32P
chr1,13279177.0,RNU6-771P
chr1,13282637.0,PRAMEF8
chr1,13284554.0,PRAMEF8
chr1,13294999.0,Intergenic region between PRAMEF8 and PRAMEF33
chr1,13304782.0,PRAMEF33
chr1,13307994.0,PRAMEF33
chr1,13312764.0,Intergenic region between PRAMEF33 and PRAMEF6
chr1,13317013.0,PRAMEF15
chr1,13320744.0,PRAMEF15
chr1,13322345.0,PRAMEF15
chr1,13324278.0,ENSG00000228229
chr1,13333132.0,Intergenic region between PRAMEF15 and PRAMEF14
chr1,13343032.0,PRAMEF14
chr1,13345770.0,PRAMEF14
chr1,13357560.0,Intergenic region between PRAMEF14 and PRAMEF19
chr1,13369572.0,PRAMEF19
chr1,13371864.0,PRAMEF19
chr1,13380741.0,Intergenic region between PRAMEF19 and PRAMEF17
chr1,13389666.0,PRAMEF17
chr1,13391707.0,PRAMEF17
chr1,13403630.0,Intergenic region between PRAMEF17 and PRAMEF20
chr1,13413462.0,PRAMEF20
chr1,13417320.0,PRAMEF20
chr1,13419585.0,PRAMEF20
chr1,13421024.0,PRAMEF20
chr1,13466910.0,Intergenic region between PRAMEF20 and LRRC38
chr1,13494035.0,LRRC38
chr1,13513744.0,LRRC38
chr1,13514878.0,ENSG00000259961
chr1,13548657.0,Intergenic region between LRRC38 and PDPN
chr1,13555347.0,BRWD1P1
chr1,13583646.0,PDPN
chr1,13597122.0,PDPN
chr1,13612425.0,PDPN
chr1,13616160.0,PDPN
chr1,13623233.0,RNA5SP41
chr1,13658610.0,ENSG00000237445
chr1,13672708.0,Intergenic region between PDPN and PRDM2
chr1,13696134.0,ENSG00000253085
chr1,13715619.0,PRDM2
chr1,13754978.0,PRDM2
chr1,13758121.0,ENSG00000289380
chr1,13779869.0,PRDM2
chr1,13802908.0,PRDM2
chr1,14124283.0,RNU6-1265P
chr1,14189925.0,KAZN
chr1,14245952.0,KAZN
chr1,14263165.0,ENSG00000231606
chr1,14379398.0,KAZN-AS1
chr1,14692370.0,TBCAP2
chr1,14776097.0,ENSG00000287756
chr1,14779931.0,KAZN
chr1,15039422.0,KAZN
chr1,15064723.0,KAZN
chr1,15132716.0,TMEM51-AS1
chr1,15160587.0,TMEM51
chr1,15166493.0,TMEM51-AS2
chr1,15169979.0,TMEM51
chr1,15169979.0,TMEM51-AS2
chr1,15171290.0,TMEM51-AS2
chr1,15192336.0,MFFP1
chr1,15193228.0,TMEM51
chr1,15217321.0,TMEM51
chr1,15219924.0,TMEM51
chr1,15226960.0,ZBTB2P1
chr1,15245865.0,FHAD1
chr1,15254439.0,FHAD1
chr1,15280990.0,FHAD1
chr1,15308994.0,FHAD1
chr1,15327523.0,FHAD1-AS1
chr1,15328940.0,FHAD1
chr1,15328940.0,FHAD1-AS1
chr1,15334814.0,ENSG00000236045
chr1,15336695.0,FHAD1-AS1
chr1,15364898.0,FHAD1
chr1,15369784.0,FHAD1
chr1,15406205.0,EFHD2-AS1
chr1,15409971.0,EFHD2
chr1,15418084.0,EFHD2
chr1,15427340.0,EFHD2
chr1,15429506.0,EFHD2
chr1,15433584.0,Intergenic region between EFHD2 and CTRC
chr1,15438468.0,CTRC
chr1,15440488.0,CTRC
chr1,15446401.0,CTRC
chr1,15450342.0,Intergenic region between CTRC and CELA2A
chr1,15456925.0,CELA2A
chr1,15459948.0,CELA2A
chr1,15464439.0,CELA2A
chr1,15466007.0,CELA2B
chr1,15466805.0,CELA2A
chr1,15466805.0,CELA2B
chr1,15469798.0,CELA2A
chr1,15474892.0,CELA2B
chr1,15484150.0,CELA2B
chr1,15486706.0,CELA2B
chr1,15489399.0,CELA2B
chr1,15491417.0,CASP9
chr1,15493130.0,CASP9
chr1,15500729.0,CASP9
chr1,15512091.0,CASP9
chr1,15522358.0,CASP9
chr1,15527468.0,DNAJC16
chr1,15531782.0,DNAJC16
chr1,15542234.0,SCARNA21B
chr1,15542547.0,DNAJC16
chr1,15557143.0,DNAJC16
chr1,15565777.0,ENSG00000272510
chr1,15570366.0,DNAJC16
chr1,15573230.0,AGMAT
chr1,15579053.0,AGMAT
chr1,15579053.0,DNAJC16
chr1,15584032.0,AGMAT
chr1,15584032.0,DNAJC16
chr1,15584900.0,AGMAT
chr1,15588564.0,DNAJC16
chr1,15594880.0,ENSG00000237301
chr1,15601218.0,ENSG00000237301
chr1,15604819.0,CHCHD2P6
chr1,15608111.0,RNU7-179P
chr1,15614754.0,CD24P1
chr1,15617572.0,DDI2
chr1,15624071.0,DDI2
chr1,15634382.0,DDI2
chr1,15649324.0,DDI2
chr1,15659963.0,RSC1A1
chr1,15661632.0,RSC1A1
chr1,15665138.0,DDI2
chr1,15683000.0,ENSG00000271742
chr1,15689584.0,PLEKHM2
chr1,15701127.0,PLEKHM2
chr1,15719656.0,PLEKHM2
chr1,15720844.0,ENSG00000237938
chr1,15724403.0,ENSG00000237938
chr1,15724403.0,PLEKHM2
chr1,15731161.0,PLEKHM2
chr1,15732174.0,ENSG00000237938
chr1,15736526.0,SLC25A34
chr1,15736845.0,ENSG00000237938
chr1,15737489.0,SLC25A34
chr1,15740028.0,SLC25A34
chr1,15740657.0,SLC25A34
chr1,15741348.0,SLC25A34-AS1
chr1,15742573.0,TMEM82
chr1,15746084.0,TMEM82
chr1,15747041.0,SLC25A34-AS1
chr1,15754661.0,Intergenic region between TMEM82 and FBLIM1
chr1,15760871.0,FBLIM1
chr1,15767896.0,FBLIM1
chr1,15772604.0,FBLIM1
chr1,15780616.0,FBLIM1
chr1,15791027.0,Intergenic region between FBLIM1 and UQCRHL
chr1,15793040.0,RPL12P14
chr1,15807292.0,UQCRHL
chr1,15808476.0,UQCRHL
chr1,15827932.0,Intergenic region between UQCRHL and FLJ37453
chr1,15828450.0,ENSG00000178715
chr1,15841310.0,SPEN-AS1
chr1,15842176.0,SPEN
chr1,15862354.0,SPEN
chr1,15897709.0,SPEN
chr1,15917802.0,ENSG00000270620
chr1,15925465.0,SPEN
chr1,15936617.0,SPEN
chr1,15938235.0,SPEN
chr1,15942780.0,ZBTB17
chr1,15945732.0,ZBTB17
chr1,15961553.0,ZBTB17
chr1,15969912.0,ENSG00000234607
chr1,15976486.0,Intergenic region between ZBTB17 and SRARP
chr1,15988311.0,ENSG00000231353
chr1,15989257.0,ENSG00000275503
chr1,15992310.0,TBC1D3P6
chr1,16005116.0,SRARP
chr1,16006452.0,ENSG00000233078
chr1,16007520.0,SRARP
chr1,16010920.0,Intergenic region between SRARP and HSPB7
chr1,16014817.0,HSPB7
chr1,16016346.0,HSPB7
chr1,16018377.0,HSPB7
chr1,16019904.0,CLCNKA
chr1,16020760.0,CLCNKA
chr1,16023245.0,CLCNKA
chr1,16028199.0,CLCNKA
chr1,16033277.0,CLCNKA
chr1,16037603.0,FAM131C2P
chr1,16039055.0,FAM131C2P
chr1,16042928.0,CLCNKB
chr1,16047799.0,CLCNKB
chr1,16053183.0,CLCNKB
chr1,16056877.0,CLCNKB
chr1,16058168.0,FAM131C
chr1,16058831.0,FAM131C
chr1,16061023.0,FAM131C
chr1,16062860.0,FAM131C
chr1,16068604.0,FAM131C
chr1,16099056.0,Intergenic region between FAM131C and EPHA2
chr1,16129445.0,EPHA2
chr1,16136546.0,EPHA2
chr1,16143294.0,EPHA2
chr1,16152358.0,EPHA2
chr1,16156661.0,EPHA2-AS1
chr1,16160574.0,ENSG00000224621
chr1,16176894.0,Intergenic region between EPHA2 and ARHGEF19
chr1,16198105.0,ARHGEF19-AS1
chr1,16201497.0,ARHGEF19
chr1,16206634.0,ARHGEF19
chr1,16210721.0,ARHGEF19
chr1,16216665.0,ENSG00000291077
chr1,16220661.0,ANO7L1
chr1,16222247.0,ANO7L1
chr1,16230004.0,ENSG00000288398
chr1,16232111.0,CPLANE2
chr1,16234824.0,CPLANE2
chr1,16236939.0,CPLANE2
chr1,16241305.0,MT1XP1
chr1,16244206.0,Intergenic region between CPLANE2 and FBXO42
chr1,16249278.0,FBXO42
chr1,16252422.0,FBXO42
chr1,16254467.0,FBXO42
chr1,16285502.0,FBXO42
chr1,16333839.0,FBXO42
chr1,16354237.0,SZRD1
chr1,16369339.0,RPL22P3
chr1,16372925.0,SZRD1
chr1,16390196.0,SPATA21
chr1,16395775.0,SZRD1
chr1,16398584.0,SPATA21
chr1,16406690.0,SPATA21
chr1,16415577.0,SPATA21
chr1,16426444.0,SPATA21
chr1,16434387.0,SPATA21
chr1,16436096.0,SPATA21
chr1,16440780.0,NECAP2
chr1,16442274.0,NECAP2
chr1,16445804.0,NECAP2
chr1,16454092.0,NECAP2
chr1,16464714.0,LINC01772
chr1,16482851.0,CROCCP3
chr1,16483346.0,CROCCP3
chr1,16508596.0,Intergenic region between NECAP2 and NBPF1
chr1,16514203.0,RNU1-1
chr1,16515199.0,ENSG00000261135
chr1,16518410.0,ENSG00000285853
chr1,16521244.0,ENSG00000224174
chr1,16534152.0,RNU1-6P
chr1,16534767.0,LINC01783
chr1,16550590.0,PDE4DIPP8
chr1,16565701.0,NBPF1
chr1,16571915.0,NBPF1
chr1,16577753.0,NBPF1
chr1,16597188.0,NBPF1
chr1,16612821.0,NBPF1
chr1,16617559.0,ENSG00000271732
chr1,16631469.0,CROCCP2
chr1,16631897.0,CROCCP2
chr1,16642937.0,ENSG00000283773
chr1,16647955.0,MST1P2
chr1,16651308.0,CROCCP2
chr1,16662201.0,ENSG00000282143
chr1,16666866.0,RNU1-3
chr1,16684922.0,ENSG00000280114
chr1,16685837.0,EIF1AXP1
chr1,16689823.0,ENSG00000290849
chr1,16701500.0,ESPNP
chr1,16703569.0,ENSG00000279151
chr1,16706218.0,ESPNP
chr1,16740597.0,RNU1-4
chr1,16745263.0,ENSG00000282740
chr1,16745623.0,ENSG00000290850
chr1,16748943.0,CROCC
chr1,16750598.0,CROCCP4
chr1,16756262.0,ENSG00000290851
chr1,16757423.0,MST1L
chr1,16758273.0,CROCC
chr1,16758273.0,MST1L
chr1,16758273.0,ENSG00000290851
chr1,16762033.0,MST1L
chr1,16764912.0,ENSG00000290851
chr1,16842021.0,CROCC
chr1,16852192.0,ENSG00000223643
chr1,16857345.0,PDE4DIPP9
chr1,16858984.0,MIR3675
chr1,16873779.0,RNU1-5P
chr1,16877301.0,ENSG00000228549
chr1,16888650.0,ENSG00000238142
chr1,16889348.0,ENSG00000235241
chr1,16896061.0,RNU1-2
chr1,16904557.0,ENSG00000272426
chr1,16905297.0,ENSG00000290122
chr1,16931705.0,CROCC
chr1,16945019.0,CROCC
chr1,16953622.0,CROCC
chr1,16964562.0,CROCC
chr1,16965720.0,CROCC
chr1,16974891.0,MFAP2
chr1,16977046.0,ENSG00000286898
chr1,16978182.0,MFAP2
chr1,16985898.0,ENSG00000226526
chr1,16987494.0,ENSG00000226526
chr1,16991010.0,ATP13A2
chr1,16996597.0,ATP13A2
chr1,16996597.0,ENSG00000226526
chr1,17001073.0,ATP13A2
chr1,17001073.0,ENSG00000226526
chr1,17005061.0,ENSG00000226526
chr1,17008412.0,ENSG00000288636
chr1,17008479.0,ATP13A2
chr1,17013866.0,Intergenic region between ATP13A2 and SDHB
chr1,17020682.0,SDHB
chr1,17023352.0,SDHB
chr1,17026358.0,SDHB
chr1,17041368.0,SDHB
chr1,17054027.0,SDHB
chr1,17068889.0,PADI2
chr1,17075257.0,PADI2
chr1,17088690.0,PADI2
chr1,17099265.0,PADI2
chr1,17112122.0,PADI2
chr1,17119395.0,PADI2
chr1,17170815.0,Intergenic region between PADI2 and PADI1
chr1,17193699.0,LINC02783
chr1,17197482.0,ENSG00000282843
chr1,17213709.0,PADI1
chr1,17225550.0,PADI1
chr1,17237508.0,PADI1
chr1,17239117.0,PADI1
chr1,17249160.0,PADI3
chr1,17255706.0,PADI3
chr1,17266294.0,PADI3
chr1,17271889.0,PADI3
chr1,17277931.0,MIR3972
chr1,17278806.0,PADI3
chr1,17302183.0,Intergenic region between PADI3 and PADI4
chr1,17319590.0,PADI4
chr1,17334565.0,PADI4
chr1,17340088.0,PADI4
chr1,17353169.0,PADI4
chr1,17357756.0,PADI4
chr1,17372686.0,PADI6
chr1,17380989.0,PADI6
chr1,17391558.0,PADI6
chr1,17398354.0,PADI6
chr1,17403585.0,Intergenic region between PADI6 and RCC2
chr1,17407070.0,RCC2-AS1
chr1,17409460.0,RCC2
chr1,17414365.0,RCC2
chr1,17427439.0,RCC2
chr1,17438964.0,RCC2
chr1,17439256.0,ENSG00000290096
chr1,17523033.0,Intergenic region between RCC2 and ARHGEF10L
chr1,17573756.0,ARHGEF10L
chr1,17614900.0,ARHGEF10L
chr1,17622493.0,ARHGEF10L
chr1,17660477.0,ARHGEF10L
chr1,17723170.0,LINC02810
chr1,17733801.0,LINC02810
chr1,17789296.0,ACTL8
chr1,17824620.0,ACTL8
chr1,17826479.0,ACTL8
chr1,17967028.0,Intergenic region between ACTL8 and IGSF21
chr1,18030661.0,ENSG00000284653
chr1,18070034.0,LINC01654
chr1,18107979.0,IGSF21
chr1,18112624.0,ENSG00000280222
chr1,18173137.0,IGSF21-AS1
chr1,18235149.0,IGSF21
chr1,18369796.0,IGSF21
chr1,18377946.0,IGSF21
chr1,18387171.0,ENSG00000225387
chr1,18429471.0,Intergenic region between IGSF21 and KLHDC7A
chr1,18481231.0,KLHDC7A
chr1,18482249.0,KLHDC7A
chr1,18484552.0,KLHDC7A
chr1,18513250.0,DYNLL1P3
chr1,18557403.0,Intergenic region between KLHDC7A and PAX7
chr1,18595524.0,ENSG00000225478
chr1,18631260.0,PAX7
chr1,18661718.0,PAX7
chr1,18697568.0,PAX7
chr1,18726051.0,PAX7
chr1,18778794.0,Intergenic region between PAX7 and TAS1R2
chr1,18846975.0,TAS1R2
chr1,18856243.0,TAS1R2
chr1,18858633.0,TAS1R2
chr1,18867536.0,Intergenic region between TAS1R2 and ALDH4A1
chr1,18874447.0,ALDH4A1
chr1,18881526.0,ALDH4A1
chr1,18883238.0,MIR4695
chr1,18894107.0,ALDH4A1
chr1,18897109.0,MIR1290
chr1,18902623.0,ALDH4A1
chr1,18912017.0,IFFO2
chr1,18920422.0,IFFO2
chr1,18938384.0,IFFO2
chr1,18956210.0,IFFO2
chr1,19035607.0,Intergenic region between IFFO2 and UBR4
chr1,19073810.0,ENSG00000272084
chr1,19094989.0,UBR4
chr1,19119160.0,UBR4
chr1,19141992.0,UBR4
chr1,19167011.0,UBR4
chr1,19191398.0,UBR4
chr1,19210155.0,UBR4
chr1,19218681.0,EMC1
chr1,19218833.0,EMC1-AS1
chr1,19221489.0,EMC1
chr1,19233302.0,EMC1
chr1,19233302.0,EMC1-AS1
chr1,19239997.0,EMC1-AS1
chr1,19241458.0,EMC1
chr1,19247779.0,EMC1
chr1,19250009.0,EMC1
chr1,19253907.0,MRTO4
chr1,19256976.0,MRTO4
chr1,19259336.0,MRTO4
chr1,19261413.0,ENSG00000286064
chr1,19264673.0,Intergenic region between MRTO4 and AKR7L
chr1,19268391.0,AKR7L
chr1,19272426.0,AKR7L
chr1,19274063.0,AKR7L
chr1,19280135.0,Intergenic region between AKR7L and AKR7A3
chr1,19284454.0,AKR7A3
chr1,19287449.0,AKR7A3
chr1,19288669.0,AKR7A3
chr1,19297314.0,ENSG00000270728
chr1,19297491.0,ENSG00000270728
chr1,19305012.0,AKR7A2
chr1,19305128.0,RNU6-1099P
chr1,19307787.0,AKR7A2
chr1,19310330.0,AKR7A2
chr1,19317004.0,SLC66A1
chr1,19318908.0,SLC66A1
chr1,19328269.0,SLC66A1
chr1,19341951.0,CAPZB
chr1,19347719.0,CAPZB
chr1,19371520.0,CAPZB
chr1,19424527.0,RN7SL277P
chr1,19435575.0,CAPZB
chr1,19491227.0,MICOS10
chr1,19510662.0,RNU4-28P
chr1,19540622.0,MICOS10
chr1,19594316.0,MICOS10-DT
chr1,19599083.0,MICOS10
chr1,19599083.0,MICOS10-NBL1
chr1,19599083.0,NBL1
chr1,19608340.0,ENSG00000226396
chr1,19613183.0,MICOS10
chr1,19613183.0,MICOS10-NBL1
chr1,19613183.0,NBL1
chr1,19627667.0,MICOS10
chr1,19640332.0,MICOS10-NBL1
chr1,19640332.0,NBL1
chr1,19656181.0,MICOS10-NBL1
chr1,19656199.0,MICOS10-NBL1
chr1,19656199.0,NBL1
chr1,19657710.0,NBL1
chr1,19661519.0,Intergenic region between NBL1 and HTR6
chr1,19665474.0,HTR6
chr1,19672773.0,HTR6
chr1,19680073.0,HTR6
chr1,19712830.0,TMCO4
chr1,19714359.0,TMCO4
